MsgID.LOCAL_POSITION,18986.5520000,-0.1463537,-14239021.0000000,-0.0727190
MsgID.LOCAL_VELOCITY,18986.5520000,0.0000490,-0.0000228,0.0001331
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958059,37.7933326,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18986.8020000,-0.2819774,-14239021.0000000,-0.0874867
MsgID.LOCAL_VELOCITY,18986.8020000,0.0000432,-0.0000235,-0.0000970
MsgID.GLOBAL_POSITION,0.0000000,-122.3958052,37.7933319,0.1130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18987.0520000,-0.3393378,-14239020.0000000,-0.1179224
MsgID.LOCAL_VELOCITY,18987.0520000,0.0000206,-0.0000232,-0.0001171
MsgID.GLOBAL_POSITION,0.0000000,-122.3958039,37.7933320,0.1450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18987.3020000,-0.3081838,-14239020.0000000,-0.1500986
MsgID.LOCAL_VELOCITY,18987.3020000,0.0000213,-0.0000247,-0.0001177
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958048,37.7933339,0.1810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18987.5520000,-0.0890257,-14239020.0000000,-0.1859401
MsgID.LOCAL_VELOCITY,18987.5520000,0.0000492,-0.0000175,0.0000375
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958053,37.7933341,0.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18987.8020000,-0.1124381,-14239020.0000000,-0.2122449
MsgID.LOCAL_VELOCITY,18987.8020000,-0.0000128,-0.0000230,0.0001368
MsgID.GLOBAL_POSITION,0.0000000,-122.3958053,37.7933334,0.2290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18988.0530000,-0.1461403,-14239020.0000000,-0.2308103
MsgID.LOCAL_VELOCITY,18988.0530000,0.0000130,-0.0000017,-0.0000151
MsgID.GLOBAL_POSITION,0.0000000,-122.3958040,37.7933345,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18988.3030000,-0.0503888,-14239020.0000000,-0.2341737
MsgID.LOCAL_VELOCITY,18988.3030000,-0.0000112,-0.0000128,0.0001309
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958047,37.7933333,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18988.5530000,-0.1909084,-14239020.0000000,-0.2216827
MsgID.LOCAL_VELOCITY,18988.5530000,0.0000621,0.0001716,-0.0000327
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958073,37.7933330,0.2010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18988.8030000,-0.2176774,-14239021.0000000,-0.1974754
MsgID.LOCAL_VELOCITY,18988.8030000,-0.0000062,0.0000121,0.0000532
MsgID.GLOBAL_POSITION,0.0000000,-122.3958056,37.7933330,0.1660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18989.0530000,-0.2098582,-14239020.0000000,-0.1617776
MsgID.LOCAL_VELOCITY,18989.0530000,0.0000270,-0.0000059,-0.0000951
MsgID.GLOBAL_POSITION,0.0000000,-122.3958044,37.7933333,0.1330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18989.3040000,-0.1783744,-14239020.0000000,-0.1289412
MsgID.LOCAL_VELOCITY,18989.3040000,0.0000438,0.0000135,0.0001720
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958060,37.7933328,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18989.5540000,-0.2514572,-14239021.0000000,-0.0996516
MsgID.LOCAL_VELOCITY,18989.5540000,-0.0000204,-0.0000210,0.0000144
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958078,37.7933322,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18989.8040000,-0.2860779,-14239021.0000000,-0.0845628
MsgID.LOCAL_VELOCITY,18989.8040000,0.0000095,-0.0000060,-0.0000157
MsgID.GLOBAL_POSITION,0.0000000,-122.3958073,37.7933341,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18990.0540000,-0.0659367,-14239021.0000000,-0.0834382
MsgID.LOCAL_VELOCITY,18990.0540000,0.0000169,0.0000010,0.0000227
MsgID.GLOBAL_POSITION,0.0000000,-122.3958061,37.7933338,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18990.3040000,-0.1672438,-14239020.0000000,-0.0944849
MsgID.LOCAL_VELOCITY,18990.3040000,0.0000322,-0.0000186,0.0000227
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958042,37.7933317,0.1080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18990.5540000,-0.3606224,-14239020.0000000,-0.1103216
MsgID.LOCAL_VELOCITY,18990.5540000,0.0000213,-0.0000161,-0.0000748
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958055,37.7933322,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18990.8040000,-0.2557905,-14239021.0000000,-0.1199349
MsgID.LOCAL_VELOCITY,18990.8040000,0.0000492,-0.0000210,0.0000424
MsgID.GLOBAL_POSITION,0.0000000,-122.3958052,37.7933336,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18991.0550000,-0.1491542,-14239020.0000000,-0.1169402
MsgID.LOCAL_VELOCITY,18991.0550000,0.0000140,-0.0000059,-0.0000273
MsgID.GLOBAL_POSITION,0.0000000,-122.3958050,37.7933333,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18991.3050000,-0.1784391,-14239020.0000000,-0.1002912
MsgID.LOCAL_VELOCITY,18991.3050000,0.0000220,-0.0000156,-0.0000149
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958074,37.7933333,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18991.5550000,-0.1783097,-14239021.0000000,-0.0695606
MsgID.LOCAL_VELOCITY,18991.5550000,-0.0000195,-0.0000170,0.0001705
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958049,37.7933333,0.0390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18991.8050000,-0.1786266,-14239020.0000000,-0.0327848
MsgID.LOCAL_VELOCITY,18991.8050000,0.0000108,-0.0000217,0.0000119
MsgID.GLOBAL_POSITION,0.0000000,-122.3958052,37.7933326,0.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18992.0550000,-0.2733304,-14239020.0000000,0.0052311
MsgID.LOCAL_VELOCITY,18992.0550000,0.0000083,-0.0000008,-0.0000121
MsgID.GLOBAL_POSITION,0.0000000,-122.3958071,37.7933323,-0.0290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18992.3050000,-0.2578924,-14239021.0000000,0.0336518
MsgID.LOCAL_VELOCITY,18992.3050000,-0.0000055,-0.0000286,0.0001364
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958068,37.7933343,-0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18992.5550000,-0.0474137,-14239021.0000000,0.0489384
MsgID.LOCAL_VELOCITY,18992.5550000,-0.0000232,-0.0000372,0.0002178
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958054,37.7933347,-0.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18992.8050000,-0.0176438,-14239020.0000000,0.0475290
MsgID.LOCAL_VELOCITY,18992.8050000,0.0000268,-0.0000124,0.0000195
MsgID.GLOBAL_POSITION,0.0000000,-122.3958048,37.7933344,-0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18993.0550000,-0.0753146,-14239020.0000000,0.0306382
MsgID.LOCAL_VELOCITY,18993.0550000,-0.0000039,0.0000021,0.0000747
MsgID.GLOBAL_POSITION,0.0000000,-122.3958063,37.7933331,-0.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18993.3060000,-0.2217390,-14239021.0000000,0.0028721
MsgID.LOCAL_VELOCITY,18993.3060000,-0.0000030,0.0000058,-0.0000945
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958060,37.7933331,0.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18993.5560000,-0.1883149,-14239021.0000000,-0.0312435
MsgID.LOCAL_VELOCITY,18993.5560000,0.0000082,-0.0000145,-0.0000910
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958059,37.7933336,0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18993.8060000,-0.1652971,-14239021.0000000,-0.0639737
MsgID.LOCAL_VELOCITY,18993.8060000,0.0000208,-0.0000263,0.0000167
MsgID.GLOBAL_POSITION,0.0000000,-122.3958056,37.7933321,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18994.0560000,-0.3110683,-14239020.0000000,-0.0918036
MsgID.LOCAL_VELOCITY,18994.0560000,0.0000100,0.0000015,-0.0000328
MsgID.GLOBAL_POSITION,0.0000000,-122.3958063,37.7933330,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18994.3060000,-0.1791569,-14239021.0000000,-0.1106320
MsgID.LOCAL_VELOCITY,18994.3060000,-0.0000157,-0.0000153,0.0001308
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958072,37.7933327,0.1190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18994.5560000,-0.2721404,-14239021.0000000,-0.1197710
MsgID.LOCAL_VELOCITY,18994.5560000,-0.0000105,-0.0000177,0.0000943
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958060,37.7933325,0.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18994.8060000,-0.2202709,-14239021.0000000,-0.1196821
MsgID.LOCAL_VELOCITY,18994.8060000,0.0000022,-0.0000258,0.0000602
MsgID.GLOBAL_POSITION,0.0000000,-122.3958066,37.7933345,0.1140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18995.0560000,-0.0397174,-14239021.0000000,-0.1128573
MsgID.LOCAL_VELOCITY,18995.0560000,-0.0000012,-0.0000023,-0.0000380
MsgID.GLOBAL_POSITION,0.0000000,-122.3958059,37.7933341,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18995.3060000,-0.1127033,-14239020.0000000,-0.1032721
MsgID.LOCAL_VELOCITY,18995.3060000,0.0000014,-0.0000388,-0.0000171
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958042,37.7933325,0.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18995.5560000,-0.2906310,-14239020.0000000,-0.0930698
MsgID.LOCAL_VELOCITY,18995.5560000,-0.0000009,-0.0000082,0.0000004
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958042,37.7933317,0.0870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18995.8070000,-0.3400492,-14239020.0000000,-0.0863305
MsgID.LOCAL_VELOCITY,18995.8070000,-0.0002131,0.0004323,0.0001115
MsgID.GLOBAL_POSITION,0.0000000,-122.3958058,37.7933330,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18996.0570000,-0.2012500,-14239021.0000000,-0.0831693
MsgID.LOCAL_VELOCITY,18996.0570000,0.0000175,-0.0000185,0.0000234
MsgID.GLOBAL_POSITION,0.0000000,-122.3958076,37.7933338,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18996.3070000,-0.0994707,-14239021.0000000,-0.0825151
MsgID.LOCAL_VELOCITY,18996.3070000,0.0000127,-0.0000042,0.0000118
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958077,37.7933346,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18996.5570000,-0.0431905,-14239021.0000000,-0.0825000
MsgID.LOCAL_VELOCITY,18996.5570000,0.0000032,-0.0000053,-0.0000041
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958064,37.7933334,0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,18996.8070000,-0.1896602,-14239021.0000000,-0.0908687
MsgID.LOCAL_VELOCITY,18996.8070000,0.0001988,0.0002432,-0.0016319
MsgID.GLOBAL_POSITION,0.0000000,-122.3958058,37.7933342,0.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0500000,-0.2100000
MsgID.LOCAL_POSITION,18997.0570000,-0.0638800,-14239021.0000000,-0.1182989
MsgID.LOCAL_VELOCITY,18997.0570000,-0.0018550,-0.0686283,-0.2549292
MsgID.GLOBAL_POSITION,0.0000000,-122.3958069,37.7933338,0.1630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.1400000,-0.2000000
MsgID.LOCAL_POSITION,18997.3070000,-0.1858832,-14239021.0000000,-0.1755410
MsgID.LOCAL_VELOCITY,18997.3070000,-0.0043156,-0.1339151,-0.1813617
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958071,37.7933321,0.2190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0700000,-0.2200000
MsgID.LOCAL_POSITION,18997.5570000,-0.3191397,-14239021.0000000,-0.2276686
MsgID.LOCAL_VELOCITY,18997.5570000,0.0093059,-0.0697211,-0.2664739
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958055,37.7933327,0.2810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0400000,-0.2900000
MsgID.LOCAL_POSITION,18997.8080000,-0.2028410,-14239020.0000000,-0.2991379
MsgID.LOCAL_VELOCITY,18997.8080000,0.0391725,-0.1064980,-0.3246652
MsgID.GLOBAL_POSITION,0.0000000,-122.3958060,37.7933345,0.3750000
MsgID.LOCAL_VELOCITY,0.0000000,0.1200000,-0.7700000,-0.4500000
MsgID.LOCAL_POSITION,18998.0580000,-0.0156000,-14239021.0000000,-0.3899214
MsgID.LOCAL_VELOCITY,18998.0580000,0.1376641,-0.8831953,-0.4956457
MsgID.GLOBAL_POSITION,0.0000000,-122.3958089,37.7933354,0.4870000
MsgID.LOCAL_VELOCITY,0.0000000,0.1100000,-0.8400000,-0.5700000
MsgID.LOCAL_POSITION,18998.3080000,0.0436230,-14239021.0000000,-0.5211498
MsgID.LOCAL_VELOCITY,18998.3080000,0.0928268,-0.7212911,-0.6377692
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958133,37.7933346,0.6550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.3600000,-0.6900000
MsgID.LOCAL_POSITION,18998.5580000,-0.0462237,-14239021.0000000,-0.6767910
MsgID.LOCAL_VELOCITY,18998.5580000,0.0085509,-0.3205585,-0.7034109
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958129,37.7933340,0.8240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.1500000,-0.8000000
MsgID.LOCAL_POSITION,18998.8080000,-0.1055825,-14239021.0000000,-0.8741554
MsgID.LOCAL_VELOCITY,18998.8080000,0.0050582,-0.1245226,-0.7795401
MsgID.GLOBAL_POSITION,0.0000000,-122.3958138,37.7933340,1.0480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0500000,-0.9700000
MsgID.LOCAL_POSITION,18999.0580000,-0.1036488,-14239021.0000000,-1.0815412
MsgID.LOCAL_VELOCITY,18999.0580000,0.0125595,-0.0515121,-0.9986355
MsgID.GLOBAL_POSITION,0.0000000,-122.3958151,37.7933339,1.2880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,-1.0200000
MsgID.LOCAL_POSITION,18999.3080000,-0.1263174,-14239021.0000000,-1.3584962
MsgID.LOCAL_VELOCITY,18999.3080000,0.0098528,-0.0227474,-1.0358316
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958135,37.7933329,1.5860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-1.0700000
MsgID.LOCAL_POSITION,18999.5580000,-0.2294742,-14239021.0000000,-1.6254838
MsgID.LOCAL_VELOCITY,18999.5580000,0.0125213,-0.0097152,-1.0701319
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3958133,37.7933339,1.8730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-1.2200000
MsgID.LOCAL_POSITION,18999.8080000,-0.0456934,-14239021.0000000,-1.9628229
MsgID.LOCAL_VELOCITY,18999.8080000,0.0239952,-0.0050738,-1.2640702
MsgID.GLOBAL_POSITION,0.0000000,-122.3958151,37.7933354,2.2420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-1.2600000
MsgID.LOCAL_POSITION,19000.0590000,0.0516427,-14239021.0000000,-2.2893660
MsgID.LOCAL_VELOCITY,19000.0590000,0.0205905,-0.0030287,-1.3041351
MsgID.GLOBAL_POSITION,0.0000000,-122.3958145,37.7933346,2.5800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.3100000
MsgID.LOCAL_POSITION,19000.3090000,-0.0806179,-14239021.0000000,-2.6702647
MsgID.LOCAL_VELOCITY,19000.3090000,0.0031026,-0.0007364,-1.0723497
MsgID.GLOBAL_HOME,0.0000000,37.7933349,37.7933349,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958131,37.7933330,2.7760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.2500000
